?Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gas�leo A,Precio gas�leo Premium,Precio gas�leo B,Precio gas�leo C,Precio bioetanol,Precio biodi�sel,Precio gases licuados del petr�leo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidr�geno,R�tulo,Tipo venta,Rem.,Horario,Tipo servicio,,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,CUEVAS DEL ALMANZORA,4610,"AVENIDA A-332 CARLOS HERRERA, 10",D,-1.877417,37.289139,2025-04-29 15:39:00,1369,,,,,1239,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,CUEVAS DEL ALMANZORA,4610,"AVENIDA DE ATRALES, 34",I,-1.878833,37.292556,2025-05-01 00:31:00,1519,,1574,,,1438,1514,,,,,,,,,CEPSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (P),,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,CUEVAS DEL ALMANZORA,4610,"POLIGONO VALLE DEL ALMANZORA  PARCELA 46-47,",D,-1.886694,37.290778,2025-04-29 20:23:00,1388,,,,,1259,,,,,,,,,,PET. ALARCÓN Y GARCÍA,P,dm,L: 06:30-22:00,L: 06:30-22:00 (A),,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,PALOMARES,4618,"CR ALP-118, 58,4",I,-1.79825,37.234389,2025-05-01 14:00:00,1469,,,1619,,1409,,1.1,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,LOBOS (LOS),4619,"BARRIADA LOS LOBOS, 1",I,-1.770222,37.307444,2025-04-22 23:17:00,1487,,,,,1399,,1119,,,,,,,,REPSOL,P,dm,L-S: 07:00-22:00, D: 08:00-22:00,Sin datos,,,,,
ALMERÍA,CUEVAS DEL ALMANZORA,GUAZAMARA,4647,"AVENIDA ANDALUCIA,",D,-1.778194,37.347278,2025-04-28 14:30:00,1479,,,1749,,1399,,1099,,,,,,,,A.S. EL ARTINERO,P,dm,L-S: 06:30-23:00, D: 07:00-23:00,L-S: 06:30-23:00 (A), D: 07:00-23:00 (A),,,,
ALMERÍA,DALÍAS,DALIAS,4750,"CTRA. EL EJIDO-BERJA km 10,200",D,-2.863444,36.81125,2025-04-29 19:43:00,1339,,,1599,,1249,1299,999,,,,,,,,TRUCK STOP DALIAS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,DALÍAS,DALIAS,4750,"AVENIDA DE LAS ALPUJARRAS, S/N",I,-2.868306,36.814722,2025-04-30 17:53:00,1294,,,,,1207,,,,,,,,,,E.S. CAMPEJIDO DALIAS,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CARRETERA AL-9008 KM. 4,593",D,-2.795139,36.723944,2025-04-30 17:55:00,1294,,,,,1207,,,,,,,,,,E.S CAMPOEJIDO TIERRAS ALMERIA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE SIERRA DE ATALAYA, 2",D,-2.794083,36.776889,2025-05-01 14:13:00,1279,,,,,1204,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"PARAJE LOS ALJIBILLOS, S/N",D,-2.825111,36.788611,2025-04-29 10:31:00,1.45,,,,,1.4,,,,,,,,,,INDASOL,P,dm,L-S: 08:00-20:00,L-S: 08:00-20:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"DISEMINADO LOS MAJALES, 39",D,-2.816667,36.737778,2025-04-28 11:58:00,1.37,,,,,1.27,1.33,,,,,,,,,ESTACION DE SERVICIO VICASOL S.L.,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,CRA DE LA MOJONERA NORIAS 155,N,-2.748222,36.757417,2025-04-29 15:29:00,1519,,,1669,,1379,1469,1129,,,,,,,,ES NORIAS,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CARRERA ALMERIMAR, 5",N,-2.799917,36.720917,2025-04-29 15:30:00,1519,,,1669,,1409,1469,1089,,,,,,,,BAHIA DE ALMERIMAR,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,PARAJE DERRAMADERO DE CABRILES,N,-2.828556,36.768306,2025-04-29 15:27:00,1519,,,1669,,1409,1469,1089,,,,,,,,EJIDO OESTE,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE BULEVAR, 74",D,-2.826111,36.771278,2025-04-29 14:31:00,1489,,,,,1429,1519,1.14,,,,,,,,REPSOL LA COSTA,P,dm,L-D: 06:00-22:00,Sin datos,,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,CARRETERA ALMERIMAR KM. S/N,N,-2.806056,36.754056,2025-04-29 19:23:00,1389,,,,,1269,1269,1059,,,,,,,,HAFESA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE CAMINO DE ADRA S/N ESQUINA CALLE LA PARRA, 0",N,-2.827583,36.769278,2025-04-28 09:51:00,1404,,,,,1301,1319,962,,,,,,,,BP EL EJIDO - COOP SANTA MARIA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"AVENIDA OASIS, 260",D,-2.805444,36.758556,2025-04-28 09:32:00,1499,,,1649,,1419,1509,,,,,999,,,,REPSOL,P,dm,L-D: 06:00-23:00,L: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"AVENIDA DEL TREINTA, 121",I,-2.792222,36.777611,2025-05-01 00:00:00,1469,,,,,1399,1469,1.1,,,,,,,,REPSOL,P,OM,L: 06:00-22:00,Sin datos,,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE CUATRO VIENTOS 228, S/N",I,-2.831861,36.768917,2025-04-30 17:54:00,1294,,,,,1207,1254,842,,,,,,,,E.S CAMPOEJIDO LAS PEÑAS,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,CARRETERA CARRETERA DE BERJA KM. 16,I,-2.831333,36.780778,2025-04-30 17:56:00,1294,,,1423,,1207,1254,842,,,,,,,,CAMPOEJIDO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,CARRETERA CARRETERA DE BERJA KM. 16,D,-2.834417,36.78425,2025-04-30 17:57:00,1294,,,,,1207,1254,,,,,974,,,,CAMPOEJIDO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,CARRETERA DE ALMERIMAR KM. 3,D,-2.802194,36.727361,2025-04-30 17:44:00,1294,,,,,1207,1254,842,,,,,,,,E.S. CAMPOEJIDO CTRA ALMERIMAR,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE CAMINO DE ROQUETAS, 6",D,-2.772639,36.778167,2025-04-30 15:00:00,1348,,,,,1177,1284,779,,,,,,,,E.S. COOP SANTA MARIA DEL AGUILA - EL EJIDO,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE Avellano, 492",N,-2.802306,36.774722,2025-05-01 06:09:00,1279,,,,,1204,,,,,,,,,,GASOLINERA EL EJIDO,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),EJIDO (EL),4700,"CALLE MARSELLA, S/N",N,-2.756139,36.782944,2025-04-30 12:18:00,1529,,,,,1389,,1.1,,,,,,,,AGROPONIENTE,P,dm,L-V: 07:00-22:00, S: 07:00-15:00,L-V: 07:00-22:00 (A), S: 07:00-15:00 (A),,,,
ALMERÍA,EJIDO (EL),SANTA MARIA DEL AGUILA,4710,"CAMINO CAMINO DE ROQUETAS, 77",D,-2.752222,36775,2025-04-30 17:52:00,1294,,,,,1207,1254,842,,,,,,,,E.S.CAMPOEJIDO-LA ALDEILLA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,EJIDO (EL),SANTA MARIA DEL AGUILA,4710,CARRETERA N 340 KM. 413,D,-2.756222,36.782917,2025-04-29 19:43:00,1339,,,1599,,1249,1299,999,,,,,,,,TRUCK STOP DEL PONIENTE,P,dm,L-D: 06:00-00:00,Sin datos,,,,,,
ALMERÍA,EJIDO (EL),SANTA MARIA DEL AGUILA,4710,"CARRETERA DE LA MOJONERA KM. 0,300",D,-2.78225,36.775278,2025-04-29 19:43:00,1339,,,1599,,1249,1299,999,,,,,,,,TRUCK STOP EL EJIDO S.L.,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),SANTA MARIA DEL AGUILA,4710,CARRETERA IRYDA POLIG. IND. LA REDONDA KM. S/N,D,-2.748806,36.780444,2025-04-29 18:21:00,1469,,,,,1429,1519,,,,,,,,,PARKING LA REDONDA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,EJIDO (EL),NORIAS (LAS),4716,"LOMA DEL VIENTO,  Nº 78",D,-2.735917,36.74775,2025-04-29 09:50:00,1529,,,,,1339,1469,,,,,,,,,ECONORIAS,P,dm,L: 07:00-22:00,L: 07:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),NORIAS (LAS),4716,"CARRETERA A-1050 KM. 7,2",I,-2.704167,36.752833,2025-04-28 11:58:00,1.37,,,,,1.27,,1.03,,,,,,,,EESS FEPSA,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,EJIDO (EL),SANTA MARIA DEL AGUILA,4700,CARRETERA AL-3303 KM. 1,D,-2.787444,36.782167,2025-04-21 10:05:00,1426,,,1482,,1316,1329,973,,,,,,,,BP SANTA MARIA DEL AGUILA,P,dm,L-D: 06:30-23:30,L-D: 06:30-23:30 (A),,,,,,
ALMERÍA,EJIDO (EL),SAN AGUSTIN,4716,"CALLE AGUA, 60",D,-2.691417,36.709667,2025-04-21 16:13:00,1339,,,,,1229,1299,,,,,,,,,COHORSAN SCA,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),SAN AGUSTIN,4700,CARRETERA 223 KM. 29,N,-2.700944,36.714472,2025-04-30 23:00:00,1399,,,1599,,1299,,1099,,,,,,,,AGLA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),BALERMA,4712,"AVENIDA LA REDONDA S/N, S/N",D,-2.884444,36.733306,2025-04-26 13:43:00,1359,,,,,1249,1299,,,,,,,,,E.S.BALERMAMAR SL,P,dm,L: 06:00-22:00,L: 06:00-22:00 (A),,,,,,
ALMERÍA,EJIDO (EL),BALERMA,4700,"CALLE PÉRGOLA, S/N",D,-2.806444,36.759278,2025-05-01 14:13:00,1279,,,,,1204,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,FIÑANA,FIÑANA,4500,A-92A km 333,D,-2.832778,37.160889,2025-04-29 18:19:00,1529,,,1729,,1449,1539,1169,,,,,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,FINES,CAÑADA DE LAS CRUCES (LA),4869,"CALLE ARGENTINA (CAÑ), 34",I,-2.266972,37.363417,2025-04-28 11:15:00,1319,,,,,1259,,,,,,,,,,GONZALEZ CAÑABATE CARBURANTES,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,FINES,ESTACION (LA),4869,"PARAJE MOJON. POLIGONO 5. PARCELA, 44",D,-2.282472,37.358167,2025-04-28 12:54:00,1319,,,,,1259,,,,,,,,,,SUIMASA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,FINES,FINES,4869,"CARRETERA DE BAZA A HUERCAL OVERA KM. 58,000",D,-2.268139,37.363194,2025-04-22 09:32:00,1509,,,,,1439,1539,,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALMERÍA,GÁDOR,GADOR,4560,"BARRIO RUINI, 16",D,-2.475083,36.945361,2025-05-01 11:20:00,1529,,,,,1474,1537,,,,,,,,,CEPSA,P,dm,L: 06:00-22:00,L: 06:00-22:00 (P),,,,,,
ALMERÍA,GALLARDOS (LOS),GALLARDOS (LOS),4280,"CARRETERA CTRA. NACIONAL 340 KM. 520,700",I,-1.932611,37.168139,2025-04-25 09:19:00,1479,,,,,1399,,1119,,,,,,,,REPSOL,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
ALMERÍA,GARRUCHA,GARRUCHA,4630,"AVENIDA ANDALUCIA, S/N",D,-1.825583,37.184694,2025-05-01 14:13:00,1369,,,,,1259,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,GÉRGAL,GERGAL,4550,AUTOVIA A92 SUR KM. 358,N,-2.561278,37.116917,2025-04-28 09:38:00,1509,,,1659,,1429,1529,1209,,,,,,,,BP,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (P),,,,,,
ALMERÍA,HUÉRCAL DE ALMERÍA,HUERCAL DE ALMERIA,4230,"CARRETERA NACIONAL 340, PARAJE ZAMARULA KM. 449",D,-2.445167,36.898972,2025-04-28 10:30:00,1509,,,,,1429,1549,,,,,,,,,CEPSA,P,dm,L-V: 06:00-22:00, S-D: 07:00-21:30,L-V: 06:00-22:00 (A), S-D: 07:00-21:30 (A),,,,
ALMERÍA,HUÉRCAL DE ALMERÍA,HUERCAL DE ALMERIA,4230,CARRETERA N-340 KM. 446,D,-2.444778,36.874972,2025-05-01 14:00:00,1509,,,1659,,1419,1509,,,,,999,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P),,,,,,
ALMERÍA,HUÉRCAL DE ALMERÍA,HUERCAL DE ALMERIA,4230,CARRETERA TORRECÁRDENAS KM. 16,D,-2.442806,36.865194,2025-04-30 10:58:00,1279,,,,,1199,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,HUÉRCAL DE ALMERÍA,HUERCAL DE ALMERIA,4230,CARRETERA TORRECÁRDENAS Nº 167 KM. 8,D,-2.440944,36.866694,2025-04-30 10:58:00,1279,,,,,1199,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,CARRETERA ESTACIÓN KM. 159,D,-1.951444,37399,2025-04-30 10:10:00,1389,,,,,1299,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,"CARRETERA N-340 KM. 542,4",D,-1.96375,37.315833,2025-04-30 07:51:00,1559,,,,,1459,1579,,,,,,,,,CEPSA,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,CR AUTOVIA DEL MEDITERRANEO KM,N,-1.870111,37.481194,2025-04-30 11:00:00,1509,,,1629,,1339,1388,1249,,,,,,,,"ANDAMUR ""EL LIMITE""",P,dm,L-D: 24H,L-D: 24H (P),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,"CARRETERA A-350 KM. 5,100",I,-1.876222,37.416778,2025-04-28 09:32:00,1439,,,,,1329,1409,,,,,,,,,E.S H8 ENERGYS,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,"CARRERA A-327, 32",D,-1.963028,37.411111,2025-04-30 10:21:00,1409,,,,,1299,,,,,,,,,,OIL BAROL,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,"CALLE MIGUEL URIBE GÓMEZ, 4",D,-1.967222,37.415528,2025-05-01 08:27:00,1409,,,,,1309,,,,,,,,,,OIL JCJ,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,"CARRETERA CARRETERA NACIONAL 340 KM. 554,1",D,-1.940889,37.386194,2025-05-01 12:01:00,1469,,,1579,,1439,1529,,,,,,,,,REPSOL,P,dm,L: 07:00-23:00,L: 07:00-23:00 (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4600,CARRETERA NACIONAL 340 KM. 555,D,-1.938639,37.401306,2025-05-01 00:30:00,1499,,,1649,,1419,1507,,,,,,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4662,AUTOVIA A7 SALIDA 559 KM. 559,D,-1.910667,37.434583,2025-04-29 22:49:00,1559,,,1659,,1449,1529,1269,,,,,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,HUÉRCAL-OVERA,HUERCAL-OVERA,4662,AUTOVIA MURCIA - ALMERIA E15 SALIDA 682 KM.,D,-1.970917,37.352056,2025-04-29 13:23:00,1509,,,1679,,1449,1529,1209,,,,,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,LÁUJAR DE ANDARAX,LAUJAR DE ANDARAX,4470,CARRETERA ORGIVA-AGADOR KM. 96,I,-2.911278,36.988611,2025-04-29 20:45:00,1539,,,,,1479,,1099,,,,,,,,REPSOL,P,dm,L-D: 07:00-14:00,Sin datos,,,,,,
ALMERÍA,LUBRÍN,LUBRIN,4271,"POLIGONO LA REDONDA, 1",D,-2.064417,37.219444,2025-04-21 12:58:00,1399,,,,,1299,,,,,,,,,,INICIATIVAS RUMIAL,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,MACAEL,MACAEL,4867,"CARRETERA OLULA-MACAEL KM. 1,7",I,-2.294583,37.341167,2025-04-28 12:56:00,1319,,,,,1259,,,,,,,,,,SUIMASA,P,dm,L-V: 08:30-13:30 y 15:00-20:00,"L-V: 08:30-13:30 (A), 15:00-20:00 (A)",,,,,,
ALMERÍA,MACAEL,MACAEL,4867,CARRETERA CTRA. DE TAHAL KM. 3,D,-2.299139,37.333306,2025-04-21 19:02:00,1319,,,,,1259,1329,,,,,,,,,NTRA SRA DEL ROSARIO,P,dm,L-V: 07:00-21:00, S: 08:00-21:00, D: 08:00-14:00,L-V: 07:00-21:00 (P), S: 08:00-21:00 (P), D: 08:00-14:00 (P),,
ALMERÍA,MARÍA,MARIA,4838,"CALLE CAMINO REAL, SN",D,-2.168333,37.707972,2025-04-29 18:29:00,1511,,,1799,,1449,1539,1185,,,,,,,,REPSOL,P,dm,L: 07:00-22:00,L: 07:00-22:00 (A),,,,,,
ALMERÍA,MOJÁCAR,MOJACAR,4638,"PARAJE LOS GURULLOS, S/N",I,-1.840083,37.138583,2025-05-01 08:18:00,1479,,,1629,,1399,1489,,,,,,,,,CEPSA,P,dm,L: 07:00-22:00,L: 07:00-22:00 (A),,,,,,
ALMERÍA,MOJÁCAR,MOJACAR,4638,"CR AL-118, 0,6",D,-1.824028,37.169056,2025-05-01 14:00:00,1469,,1519,1619,,1399,,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,Sin datos,,,,,,
ALMERÍA,MOJONERA (LA),MOJONERA (LA),4745,"AVENIDA DE LAS CANTINAS, S/N",D,-2.687917,36.79625,2025-05-01 02:00:00,1345,,,,,1245,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,MOJONERA (LA),MOJONERA (LA),4745,"N-340 km 420,7",I,-2.686917,36.796056,2025-05-01 00:00:00,1499,,,1649,,1429,1519,1164,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,MOJONERA (LA),MOJONERA (LA),4745,CARRETERA N-340 KM. 418,I,-2.706361,36.790778,2025-04-30 14:00:00,1519,,,1659,,1429,1509,,,,,,,,,SHELL,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00 (A),,,,,,
ALMERÍA,MOJONERA (LA),MOJONERA (LA),4745,"CALLE ALHONDIGA, S/N",D,-2.695389,36.751667,2025-04-21 14:07:00,1399,,,,,1299,,,,,,,,,,AGLA E.S. CRUCE LOS PALOS,P,dm,L: 24H,L: 24H (P),,,,,,
ALMERÍA,MOJONERA (LA),MOJONERA (LA),4279,CARRETERA N-340 KM. 418,D,-2.706861,36.791667,2025-04-30 14:00:00,1519,,,1659,,1429,1509,,,,,,,,,SHELL,P,OM,L-D: 05:30-23:30,L-D: 05:30-23:30 (A),,,,,,
ALMERÍA,NACIMIENTO,NACIMIENTO,4540,"PARAJE LOS NAVARROS, S/N",I,-2.618361,37.112528,2025-05-01 00:00:00,1489,,,1599,,1419,1479,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,Sin datos,,,,,,
ALMERÍA,NÍJAR,NIJAR,4100,AUTOVIA ALMERIA  MURCIA SALIDA 494 KM.,I,-2.067056,36.993861,2025-04-30 12:47:00,1519,,,1769,,1449,1539,1189,,,,,,,,BP VENTA DEL POBRE,P,dm,L-D: 06:00-00:30,Sin datos,,,,,,
ALMERÍA,NÍJAR,NIJAR,4100,"N-341 (NIJAR-CARBONERAS) km 0,5",D,-2.062944,36992,2025-04-30 14:00:00,1489,,,1629,,1419,1499,1189,,,,,,,,SHELL,P,OM,L-D: 05:30-23:30,L-D: 05:30-23:30 (A),,,,,,
ALMERÍA,NÍJAR,NIJAR,4100,CARRETERA AL-340 ALMERIA-NIJAR KM. 30,N,-2.205833,36.94925,2025-04-28 08:00:00,1499,,,,,1429,1519,,,,,,,,,BP NIJAR,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (P),,,,,,
ALMERÍA,NÍJAR,NIJAR,4100,AUTOVIA AUTOVIA DEL MEDITERRANEO SAL.471 KM. 471,N,-2.229556,36.869083,2025-04-28 08:11:00,1519,,,1759,,1449,1549,,,,,,,,,BP ESTACION DE SERVICIO EL 21,P,dm,L-D: 07:00-22:00,Sin datos,,,,,,
ALMERÍA,NÍJAR,NIJAR,4100,AUTOVIA E 15 NAC.340 KM.,I,-2.127111,36.955667,2025-05-01 00:00:00,1489,,,1639,,1439,,1.18,,,,999,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,CRTA. DE YRIDA km 27,I,-2.178361,36.904333,2025-04-29 18:28:00,1549,,,,,1449,,,,,,,,,,"CASI "" COOPERATIVA AGRICOLA """,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,CARRETERA A SAN JOSE KM. 2,I,-2.193194,36.921778,2025-04-28 10:51:00,1379,,,,,,1286,,,,,,,,,BIO SABOR,R,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,CARRETERA DE IRYDA KM. 5200,I,-2.186444,36.898083,2025-05-01 00:00:00,1469,,,1579,,1429,1479,,,,,,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,CARRETERA IRYDA (CH) KM. 5,D,-2.149167,36.922972,2025-04-30 08:16:00,1389,,,,,1279,,,,,,,,,,HORTOFRUCOOP S.C.A.,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,"CALLE BRUSELAS, 60",D,-2.166361,36.911806,2025-04-29 15:39:00,1369,,,,,1239,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,CARRETERA IRYDA-CAMPOHERMOSO KM.9 KM. 9,N,-2.152222,36.946556,2025-04-28 09:29:00,1419,,,,,1235,,,,,,,,,,S.A.T. COSTA DE NIJAR,P,dm,L-S: 08:00-22:00, D: 08:00-14:00,L-S: 08:00-22:00 (A), D: 08:00-14:00 (A),,,,
ALMERÍA,NÍJAR,SAN ISIDRO DE NIJAR,4117,"PARAJE CAÑADA MENA, PARCELAS 10-11, 10",N,-2.172417,36.920917,2025-04-30 08:15:00,1387,,,,,1237,,,,,,,,,,COPROHNIJAR S.C.A.,P,dm,L: 07:00-22:00,L: 07:00-22:00 (A),,,,,,
ALMERÍA,NÍJAR,CAMPOHERMOSO,4110,CARRETERA LOS GALLARDOS KM. 40,D,-2.133694,36.935694,2025-04-29 15:39:00,1369,,,,,1239,,,,,,,,,,PLENERGY,P,dm,L-D: 24H,L-D: 24H (D),,,,,,
ALMERÍA,NÍJAR,CAMPOHERMOSO,4110,CARRETERA DE LAS NEGRAS KM. 149,D,-2.138694,36.940667,2025-04-28 10:30:00,1519,,,1729,,1449,1539,1199,,,,,,,,BP,P,dm,L-D: 06:00-23:00,Sin datos,,,,,,
ALMERÍA,NÍJAR,CAMPOHERMOSO,4110,"CARRETERA IRIDA KM. 15,6",D,-2.143667,36.927306,2025-04-26 16:51:00,1509,,,1649,,1439,1539,,,,,,,,,CEPSA,P,dm,L-S: 06:00-22:00, D: 07:00-22:00,L-S: 06:00-22:00 (A), D: 07:00-22:00 (A),,,,
ALMERÍA,NÍJAR,CAMPOHERMOSO,4110,"CALLE VILLA MARIA SURTIDOR, S/N",N,-2.143944,36.925778,2025-05-01 10:36:00,1369,,,,,1239,,,,,,,,,,PETROPRIX,P,dm,L-D: 24H,L-D: 24H (A),,,,,,
ALMERÍA,NÍJAR,BARRANQUETE (EL),4117,"CARRETERA AL-3201 KM. 6,5",I,-2.160972,36.815778,2025-05-01 00:00:00,1469,,,,,1399,,1.1,,,,,,,,REPSOL,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00 (A),,,,,,
ALMERÍA,OLULA DEL RÍO,OLULA DEL RIO,4860,"AVENIDA AVDA. ALMANZORA, 45",N,-2.2975,37.356667,2025-04-21 19:01:00,1319,,,,,1259,1329,,,,,,,,,EE.SS. SAN SEBASTIAN,P,dm,L-V: 07:00-21:00, S-D: 08:00-21:00,L-V: 07:00-21:00 (P), S-D: 08:00-21:00 (P),,,,
ALMERÍA,ORIA,ORIA,4810,"AVENIDA ANDALUCIA, 62",I,-2.287528,37485,2025-05-01 10:23:00,1599,,,,,1479,1579,1029,,,,,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A),,,,,,
